"from.x","from.y","to.x","to.y","speed"
-79.9972665783316,40.4386899150787,-79.9960558139842,40.4382276046981,4.39538461538462
-79.9569706346605,40.4415641163604,-79.9562153213218,40.4409550584561,15.3279661016949
-79.919359125803,40.4380405984466,-79.9177262284597,40.4380394072182,17.4721153846154
-79.9885734086844,40.4287024904679,-79.9875177884176,40.4287261132372,10.6885454545455
-79.9968026100721,40.4393935602654,-79.9955980289364,40.438995824972,9.59803571428571
-79.9207120976228,40.4528937793734,-79.9196924176311,40.4530269621727,23.6490526315789
-80.0430767604775,40.4788616713903,-80.0483759571475,40.4771248893655,29.0705462184874
-79.986890305975,40.4482209559937,-79.9853935919249,40.4491515919171,12.7666666666667
-79.9944194541772,40.4463348640889,-79.9923098235013,40.4476347189048,25.1449704142012
-80.0027081358173,40.4439950799799,-80.0017888478448,40.4442743702389,15.7628965517241
-79.9982712475594,40.4455680725947,-79.9976321603095,40.4445121472975,15.1029285714286
-80.0067515173083,40.4408418211718,-80.0057367068331,40.4411376831204,9.18712643678161
-79.9205127602105,40.4438511543988,-79.9198112496364,40.4439693553477,17.8965168539326
-79.9208303232947,40.4598057873675,-79.9220714798566,40.4591934932994,18.2429411764706
-79.9712749696591,40.4598569651379,-79.9699490292631,40.4607719970544,7.74892307692308
-79.9622902158894,40.4687069929587,-79.9617324544809,40.4691443005922,16.038347107438
-80.0187553958422,40.4510827240505,-80.0188971891777,40.451517912158,18.31765625
-80.0041140549738,40.4422129563758,-80.0030963247696,40.4424896293097,9.84157303370787
-80.0273293518876,40.4301995589353,-80.0242829714115,40.4291029347163,31.8519834710744
-80.0263769229602,40.4310828697937,-80.0282000949053,40.4309920091858,21.447786259542
-80.0308576005311,40.4270385735553,-80.0305372118504,40.4227552574639,30.9774863387978
-80.0301981535007,40.4274028797985,-80.0293313319559,40.4288350771519,28.8427807486631
-80.0083407450601,40.4392119873579,-80.0008965479285,40.4364275526204,41.8200909090909
-79.9631114964208,40.4371088182257,-79.9619869216205,40.4379203551098,15.1153658536585
-79.8954867327822,40.4260918458055,-79.8912583999688,40.4272022288893,33.2815079365079
-79.9321239011022,40.4294067440185,-79.9399628672101,40.4290539909475,45.904702970297
-79.9264800061217,40.4281225755988,-79.929185267285,40.4287156742664,33.1613223140496
-79.9279089232774,40.4276216274133,-79.9271052926905,40.4279722016031,29.857803030303
