"from.x","from.y","to.x","to.y","speed"
-79.9886983152917,40.4307478126265,-79.9898189304022,40.4344805751812,52.7363250883392
-80.0305372118504,40.4227552574639,-80.0350106772891,40.4200229177011,47.8634843205575
-80.0308857670384,40.4248955995166,-80.0296597864083,40.422525108331,48.955298245614
-79.9986763560681,40.4585825305189,-79.9984155976068,40.4588420025036,58.7666909090909
-80.0078912959664,40.4484326874606,-80.0045265038133,40.4491368209507,47.615145631068
-80.0313990066487,40.4621392443405,-80.0295331809106,40.4566353374556,50.6331075697211
-79.9946287411732,40.4507727787591,-79.9913252132101,40.4477761815735,42.6588888888889
-80.0068155470256,40.4486238853136,-80.0040286394832,40.4491018032409,29.3490243902439
-80.0009806667301,40.4496740242238,-79.9977090760507,40.4507438912946,56.0365476190476
-79.9944787458684,40.4361386820739,-79.9937329087073,40.4388939853645,37.391341991342
-80.0297918986936,40.4451540593758,-80.0246823277918,40.4427737351423,26.1172093023256
-79.994033231545,40.3797725121875,-79.9928810581136,40.3786370809244,29.2067156862745
-79.9936706920704,40.3839552184347,-79.9950761982209,40.3846962459415,30.6750980392157
-79.9974483108745,40.3953454957625,-79.9972991530441,40.3944819507148,30.2686111111111
-79.9981940565017,40.3962777164987,-79.9979881575911,40.3960320577118,34.9545895522388
-79.979833939892,40.4647756106821,-79.97942123021,40.4645937635711,44.3708185053381
-79.9162458619726,40.4869707978988,-79.91802507949,40.4873608478726,28.6221383647799
-79.9592027818445,40.431135859948,-79.9578169472402,40.4300216919363,18.4593121693122
-79.8862857600105,40.4908741651116,-79.8846026765158,40.4907768381229,59.7594736842105
-80.0763633877873,40.441805127697,-80.0805267944109,40.4405461276996,20.7159701492537
-79.9124236185605,40.4540374680032,-79.9112547560137,40.4532318097762,24.1830508474576
-79.932898353441,40.3928428089954,-79.9324234258616,40.3929127097395,39.1546927374302
-79.9124236185605,40.4540374680032,-79.9112547560137,40.4532318097762,21.604
-79.9081917255399,40.4514869349057,-79.90633362374,40.4508599618404,17.574347826087
-80.0402300453513,40.4752602082892,-80.0430767604775,40.4788616713903,37.7582926829268
-79.9938644319296,40.4438255489674,-79.9793887794441,40.4516364037542,22.6701226993865
-79.9540109979473,40.4633777635809,-79.9528271869621,40.4636423840418,19.5051176470588
-80.0051495034853,40.4415661762868,-80.0041140549738,40.4422129563758,9.93715384615385
-79.9124236185605,40.4540374680032,-79.9112547560137,40.4532318097762,26.7381313131313
-79.9968026100721,40.4393935602654,-79.9955980289364,40.438995824972,13.7237837837838
-79.9387957756585,40.4438816427602,-79.9382423129348,40.4433556560532,25.3946
-79.9130828733393,40.4380276555525,-79.9114746951869,40.4380127850891,33.5567469879518
-79.9885734086844,40.4287024904679,-79.9875177884176,40.4287261132372,11.0879090909091
-79.9951103950099,40.4359318661507,-79.994663583583,40.4358001059384,26.7404347826087
-79.9271466671276,40.4196076395184,-79.9259155613696,40.4173890459494,24.7884210526316
-80.031657017862,40.462526387256,-80.0307811486813,40.4621110069381,30.5464179104478
-80.0202610648327,40.4982443165317,-80.0190122841179,40.4975130362144,33.1660869565217
-80.0048978138933,40.4503119386,-80.0029523507111,40.4507018675502,21.2198684210526
-79.9909436559591,40.4388066149727,-79.9903216585652,40.4387760865923,21.9148730964467
-79.9519108858938,40.4464763390984,-79.9505884684963,40.4467997950008,20.9203535353535
-79.9207120976228,40.4528937793734,-79.9196924176311,40.4530269621727,22.6429139072848
-80.0086820224255,40.4419328381355,-80.0062755351174,40.4434133763627,22.4549450549451
-79.9387957756585,40.4438816427602,-79.9382423129348,40.4433556560532,22.59
-79.9205127602105,40.4438511543988,-79.9198112496364,40.4439693553477,23.9822826086957
-79.9208303232947,40.4598057873675,-79.9220714798566,40.4591934932994,13.2664
