"from.x","from.y","to.x","to.y","speed"
-80.0009760641647,40.4363019000935,-79.9950846969213,40.4340592584893,40.8075457875458
-79.9886983152917,40.4307478126265,-79.9898189304022,40.4344805751812,46.1400714285714
-79.975451887022,40.4358814204196,-79.9669779554227,40.435816601867,51.9623636363636
-79.897445970603,40.4259951014493,-79.8965606534151,40.4260391502265,44.7986037735849
-80.0308857670384,40.4248955995166,-80.0296597864083,40.422525108331,41.3667025089606
-80.0244036478342,40.4318052129682,-80.0137496315058,40.437476134165,33.8198828125
-80.0122166400866,40.4383687712438,-80.0101932577667,40.4394384197127,20.1107633587786
-80.009642218588,40.4458002787287,-80.0068155470256,40.4486238853136,38.1780566801619
-80.015877744718,40.4488935489873,-80.0134910270279,40.448395428959,46.6077674418605
-80.002910222571,40.4493018151819,-79.9971486809939,40.4541025848934,41.8159375
-80.0009806667301,40.4496740242238,-79.9977090760507,40.4507438912946,57.0355696202532
-80.0265358940255,40.4306586606179,-80.0255747887141,40.4304749793851,43.8278481012658
-79.9936706920704,40.3839552184347,-79.9950761982209,40.3846962459415,27.4548163265306
-79.9725284218537,40.4370888827526,-79.9669779554227,40.435816601867,43.627072243346
-79.9940991622838,40.4358731539459,-79.9934234338469,40.4356650788675,29.6198571428571
-79.9592027818445,40.431135859948,-79.9578169472402,40.4300216919363,14.1253645833333
-79.8957050627039,40.4922365267319,-79.8936847384272,40.4919058880579,52.7089411764706
-79.8862857600105,40.4908741651116,-79.8846026765158,40.4907768381229,53.3849315068493
-79.9731648588893,40.4358185174974,-79.9652637939903,40.4340356295261,31.8963157894737
-79.9592027818445,40.431135859948,-79.9578169472402,40.4300216919363,31.5218181818182
-79.9564082166558,40.4174687290481,-79.9555233801388,40.4110243253521,29.0002645502645
-79.9885734086844,40.4287024904679,-79.9875177884176,40.4287261132372,23.4372192513369
-80.0169876050877,40.4396997937825,-80.0122166400866,40.4383687712438,32.169896373057
-80.0402300453513,40.4752602082892,-80.0430767604775,40.4788616713903,36.335
-80.0067515173083,40.4408418211718,-80.0057367068331,40.4411376831204,15.5210317460317
-79.986890305975,40.4482209559937,-79.9853935919249,40.4491515919171,25.9630917874396
-79.9540109979473,40.4633777635809,-79.9528271869621,40.4636423840418,18.2307975460123
-79.987504012933,40.4488165147956,-79.9860729946509,40.4497096758782,21.8770068027211
-79.9672138150534,40.4626735671717,-79.9650672892723,40.4639911955612,20.1566666666667
-80.0039818989551,40.4411618846041,-80.0034702022821,40.4409731298199,9.36898734177215
-79.9130828733393,40.4380276555525,-79.9114746951869,40.4380127850891,33.7221818181818
-79.9726059506553,40.4376832445192,-79.9734063093925,40.4338525078765,14.2693939393939
-79.9886430349599,40.4300293772109,-79.987535748169,40.4300532287352,24.7505594405594
-79.9271466671276,40.4196076395184,-79.9259155613696,40.4173890459494,24.4671111111111
-79.9561527456392,40.4108678910846,-79.9555233801388,40.4110243253521,16.6689473684211
-80.0202610648327,40.4982443165317,-80.0190122841179,40.4975130362144,30.88025
-79.9968026100721,40.4393935602654,-79.9955980289364,40.438995824972,13.0686666666667
-79.9726059506553,40.4376832445192,-79.9710423713806,40.4371794628171,21.3190909090909
-79.9124236185605,40.4540374680032,-79.9112547560137,40.4532318097762,17.6701734104046
-80.0073741412109,40.439176632758,-80.0057457110848,40.4385485295316,15.4962765957447
-79.9387957756585,40.4438816427602,-79.9382423129348,40.4433556560532,18.2894117647059
-79.9377041981304,40.4882355937109,-79.9371556186231,40.48842923155,16.1491666666667
-79.9573391450432,40.4586336883718,-79.9568349743246,40.4584803708789,26.5218045112782
-80.026833922084,40.4498853939126,-80.0188427507767,40.4487508570802,16.2851700680272
-79.975451887022,40.4358814204196,-79.9669779554227,40.435816601867,48.6732567049808
-80.0308857670384,40.4248955995166,-80.0296597864083,40.422525108331,35.8047709923664
-80.0101932577667,40.4394384197127,-80.0009760641647,40.4363019000935,28.9779674796748
-80.0088605316052,40.443386560661,-80.0062755351174,40.4434133763627,32.840775862069
-80.0040286394832,40.4491018032409,-79.99774393878,40.4500642937025,39.9838139534884
