"from.x","from.y","to.x","to.y","speed"
-79.9592027818445,40.431135859948,-79.9578169472402,40.4300216919363,21.1190751445087
-80.0763633877873,40.441805127697,-80.0805267944109,40.4405461276996,22.7018954248366
-79.9731648588893,40.4358185174974,-79.9652637939903,40.4340356295261,36.2367407407407
-80.0390568549862,40.4045897794299,-80.0408154672207,40.4033271978306,27.1716666666667
-79.9082751832002,40.4742161006875,-79.9078463338854,40.484269090485,32.4557918552036
-79.964528550566,40.4254184567748,-79.9635668684572,40.4262604416841,32.8559459459459
-79.9885734086844,40.4287024904679,-79.9875177884176,40.4287261132372,16.5149431818182
-79.9396398601339,40.4566268392728,-79.9385359043376,40.4569330561053,21.9337062937063
-80.0041812112315,40.3781696461072,-80.0037535671907,40.3778788131584,28.6310857142857
-79.9938644319296,40.4438255489674,-79.9793887794441,40.4516364037542,15.3552317880795
-79.9124236185605,40.4540374680032,-79.9112547560137,40.4532318097762,22.0602222222222
-79.9983628267293,40.4370636187516,-79.9951103950099,40.4359318661507,14.643125
-79.9949588752294,40.4421572580961,-79.9938644319296,40.4438255489674,13.3512101910828
-79.9271466671276,40.4196076395184,-79.9259155613696,40.4173890459494,21.6070434782609
-79.9195314199195,40.4259604940957,-79.9196062036864,40.4257772048927,25.3847368421053
-80.0178138243588,40.4889587560272,-80.0183475206854,40.4895086196958,26.5988405797101
-79.9909436559591,40.4388066149727,-79.9903216585652,40.4387760865923,8.04736842105263
-79.986890305975,40.4482209559937,-79.9853935919249,40.4491515919171,10.5516666666667
-79.9944194541772,40.4463348640889,-79.9923098235013,40.4476347189048,25.5941891891892
-80.0086820224255,40.4419328381355,-80.0062755351174,40.4434133763627,19.8532876712329
-80.0073741412109,40.439176632758,-80.0057457110848,40.4385485295316,19.2818421052632
-80.0067515173083,40.4408418211718,-80.0057367068331,40.4411376831204,7.62977941176471
-79.9377041981304,40.4882355937109,-79.9371556186231,40.48842923155,31.8002564102564
-80.0068155470256,40.4486238853136,-80.0040286394832,40.4491018032409,48.0412021857924
-80.0263769229602,40.4310828697937,-80.0282000949053,40.4309920091858,27.7119424460432
-80.0083407450601,40.4392119873579,-80.0008965479285,40.4364275526204,43.076
-79.8954867327822,40.4260918458055,-79.8912583999688,40.4272022288893,41.9144736842105
-79.8954867327822,40.4260918458055,-79.8912583999688,40.4272022288893,45.8402919708029
-79.9345395499204,40.4280926881383,-79.9324016481417,40.4288983220687,23.3035632183908
-79.9296204602831,40.4281248270879,-79.929988274027,40.4282106911143,16.2833333333333
-79.9279089232774,40.4276216274133,-79.9271052926905,40.4279722016031,20.5420512820513
-79.9269333026423,40.4269047618018,-79.927907282891,40.427622886212,23.2023456790123
-80.008085935068,40.4403911695669,-80.0067515173083,40.4408418211718,21.2152272727273
